@relation portrait_noG-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute TP numeric

@data
0.042,0.518,-0.017,5
0.012,0.018,0.032,5
-0.648,0.374,-1.946,5
0.174,0.35,-0.858,5
-0.396,0.142,0.04,4
0.044,0.261,-0.036,5
0.123,0.308,0.013,5
0.057,-0.243,-0.371,5
-0.128,-0.22,0.023,5
0.127,0.099,-0.008,5
0.288,0.218,-0.042,5
-0.218,0.426,-0.39,5
0.055,0.004,0.015,5
-0.376,-0.639,0.827,5
0.288,-0.019,0.018,5
0.064,0.428,0.169,5
-0.113,0.151,-0.088,5
-0.333,-0.032,0.003,5
-0.106,-0.292,0.047,5
0.063,0.43,-0.012,5
0.166,0.373,0.022,5
-0.017,-0.109,-0.006,5
0.601,0.119,-0.428,4
0.194,-0.024,-0.027,5
-0.331,-0.049,0.02,6
0.292,-0.583,0.546,5
-0.009,0.364,0.016,5
-0.126,0.216,-0.277,5
0.278,-0.483,0.04,5
-0.651,0.186,-1.729,4
0.074,0.26,0.011,5
-0.84,-0.737,-2.466,5
0.016,-0.213,0.222,5
0.426,0.104,-0.019,5
0.244,-0.019,-0.043,5
0.616,-0.264,0.024,5
0.069,0.205,-0.01,5
-0.244,-0.358,-0.083,5
-0.146,0.162,0.018,5
-0.15,0.188,-0.006,5
-0.086,-0.34,0.053,5
0.211,0.143,-0.021,6
-0.05,-0.104,0.192,5
-0.087,-0.017,0.064,5
0.862,0.463,-0.681,5
0.214,-0.738,0,5
-0.126,-0.412,0.579,5
-0.069,-0.285,0.015,5
0.162,0.494,-0.013,5
0.025,0.184,0.011,5
-0.784,-0.118,-0.158,5
-0.154,-0.682,0.312,5
0.285,0.325,0.047,5
-0.077,0.022,-0.035,5
-0.023,0.02,0.143,5
-0.017,0.033,0.026,5
0.141,-0.248,0.145,5
1.28,0.006,1.139,5
0.05,-0.124,-0.058,5
0.836,0.567,-1.291,5
-0.082,0.077,0.142,5
-0.392,-0.137,-0.771,5
0.438,-0.142,0.045,5
-0.429,-0.628,1.274,5
-0.017,-0.019,-0.018,5
0.482,-0.008,0.034,5
-1.171,0.071,-0.773,5
0.27,0.14,-0.027,5
-0.158,-0.029,0.02,5
0.543,-0.077,-0.272,5
0.013,0.108,0.006,5
-0.159,-0.239,0.065,5
-0.11,0.327,-0.007,5
0.014,0.407,-0.01,5
0.212,0.166,0.05,5
-0.359,-0.073,-0.041,4
0.22,0.142,0.058,5
-0.024,-0.168,-0.044,5
-0.112,-0.029,-0.049,6
-0.27,-0.117,0.229,5
0.283,-0.127,0.07,5
-0.084,-0.595,0.148,5
0.006,0.149,-0.034,5
-0.362,0.391,-0.097,5
-0.144,-0.059,-0.046,5
0.074,-0.076,0.076,5
0.845,0.486,-0.855,5
0.009,0.168,0.171,4
0.38,0.133,0.037,5
-0.107,-0.058,-0.016,5
-0.297,0.056,-0.002,6
0.471,0.014,-0.293,5
0.381,0.033,-0.446,5
0.068,-0.201,-0.604,5
0.521,0.226,-0.001,4
-0.425,0.212,0.048,5
-0.146,-0.01,-0.02,5
-0.371,-0.067,-0.044,5
-0.052,-0.081,-0.013,5
0.2,0.371,0.947,5
0.106,-0.269,-0.174,5
0.017,0.172,-0.004,5
-0.318,0.158,0.035,5
-0.478,-0.149,-0.005,5
-0.756,-0.897,2.712,5
-0.096,0.036,0.052,5
-0.053,0.236,-0.004,5
-0.184,-0.079,0.037,5
0.437,0.148,-0.01,5
0.3,-0.014,-0.02,5
0.775,0.335,-0.046,5
0.822,0.016,0.601,5
0.601,-0.106,0.01,6
0.775,0.85,-1.391,5
0.778,0.263,-1.232,5
-0.126,0.341,0.006,5
0.148,0.222,0.027,5
0.057,0.387,0.03,5
-0.047,0.09,-0.027,4
-0.042,0.034,0.008,5
-0.392,0.119,0.003,5
0.171,-0.483,0,5
0.232,0.526,0.034,5
0.197,0.078,0.017,5
-0.278,-0.071,-0.067,5
0.259,-0.03,0.129,5
0.955,-0.013,0.594,5
-0.417,-0.084,-0.011,5
0.046,-1.171,2.993,5
-0.683,-1.14,0.807,5
-0.228,0.042,-0.035,5
0.065,0.249,-0.477,5
0.238,0.668,-0.737,5
-0.256,0.286,-0.008,5
0.142,0.239,-0.034,5
0.677,-0.218,0.491,5
0.055,0.206,-0.019,5
0.256,-0.202,0.131,5
-0.089,0.001,-0.02,5
-0.002,-0.014,0.144,5
0.474,-0.156,-0.011,5
0.07,0.349,-0.007,5
0.205,0.074,0.027,4
-0.304,-0.328,0.093,5
0.061,0.04,0.01,5
0.887,-0.463,0.423,5
0.231,0.262,-0.011,5
0.13,-0.022,-0.016,5
-1.022,-0.241,-1.376,5
-0.046,0.086,-0.021,5
-0.186,0.062,-0.017,5
0.014,0.246,-0.016,5
0.436,-0.83,1.988,4
-0.118,-0.398,0.138,5
0.188,0.325,-0.132,5
0.32,0.229,0.039,5
0.137,0.061,-0.008,5
-0.244,0.083,0.065,5
0.133,-0.186,0.048,5
0.098,-0.088,0.022,5
-0.546,-0.01,0.026,5
0.553,0.1,0.249,5
-0.067,-0.218,0.018,5
-0.136,0.354,0.259,5
0.089,0.069,0.004,5
1.121,0.021,0.655,5
-0.361,0.084,-1.433,5
0.814,0.014,-0.717,5
-0.238,0.18,-0.034,5
0.071,0.437,-0.725,5
0.146,-0.109,-0.034,5
0.059,0.034,0.036,5
0.068,0.025,-0.02,5
0.026,-0.015,0.016,4
0.014,-0.006,-0.068,5
0.02,0.017,0.044,5
-0.211,-0.062,0.038,5
-0.519,-0.039,-0.061,5
-0.388,-0.253,-0.035,5
0,-0.286,-0.999,6
-0.158,-0.173,0.325,6
0.083,-0.142,0.098,5
-0.033,-0.076,0.038,5
0.126,0.475,-0.303,5
-0.241,0.291,-0.055,5
0.155,-0.343,0.201,5
0.482,-0.173,0.048,5
-0.186,0.43,0.029,5
-0.04,0.422,-0.05,5
-0.033,0.043,0.031,5
0.152,0.194,0.115,5
-0.177,0.4,0.036,5
-0.063,-0.497,0.3,5
-0.118,-0.066,-0.026,4
-0.851,0.34,-0.49,5
0.262,0.256,0.008,5
-0.742,-0.428,-0.632,6
-0.049,0.028,-0.001,5
0.25,0.039,0.004,5
-0.083,0.333,0.712,6
-0.637,0.159,-0.039,5
0.092,-0.032,-0.061,5
-0.063,0.085,0.003,5
-0.385,0.408,-0.17,5
-0.684,-0.431,-1.229,5
-0.455,-0.195,-0.008,5
-0.022,-0.111,0.006,5
-0.082,-0.35,-0.013,5
0.356,-0.311,0.041,5
-0.478,-0.625,0.18,5
-0.188,-1.181,3.832,5
-0.184,-0.229,-1.6,4
-0.321,0.206,-0.032,5
0.123,-0.174,0.333,6
-0.1,0.026,0.026,5
0.101,-0.091,0.085,5
-0.019,0.069,-0.01,6
0.23,0.376,0.059,5
0,-0.258,-0.888,4
-0.198,-0.176,0.056,5
-0.336,0.16,0.007,5
-0.888,0.148,-1.184,6
-0.026,-0.219,0.075,5
-0.096,-0.182,0.029,6
-0.138,0.005,0.103,5
0.414,0.268,-0.019,5
-0.083,0.457,0.024,5
0.109,0.214,-0.024,5
0.214,-0.039,-0.009,5
0.181,-0.141,0.312,5
-0.789,-0.248,-0.504,5
-0.397,0.012,0.212,5
-0.122,-0.361,-0.011,5
-0.547,-0.315,0.097,5
-0.449,-0.067,-1.178,5
0.266,-0.13,0.037,4
0.362,0.076,0.019,5
-0.987,-0.224,-0.014,5
-0.001,0.018,-0.008,5
0.509,0.021,0.007,5
0.102,-0.477,0,5
-0.841,0.183,-0.27,5
-0.397,0.188,-0.263,5
-0.337,-0.354,0.061,6
0.413,-0.123,-0.037,4
0.875,0.104,-1.058,5
0.002,0.029,0,5
-0.043,0.547,-1.077,5
-0.38,0.543,-0.025,5
-0.464,0.454,0.035,5
0.213,0.174,0.05,5
0.005,0.049,-0.034,4
0.382,0.501,-0.016,4
0.027,-0.165,-0.257,5
-0.209,-0.056,-0.008,5
0.282,-0.417,-0.052,5
-0.062,0.273,-0.043,5
-0.053,0.016,0.11,4
-0.018,0.146,0.017,5
0.173,0.936,-0.618,6
0.111,-0.023,-1.016,5
-0.074,0.26,0.009,5
-1.407,-1.943,2.477,5
-0.206,0.061,0.341,4
-0.666,0.027,-1.043,5
0.087,0.025,0,5
0.394,0.384,-0.121,5
0.737,0.937,-0.689,5
-0.022,-0.028,-0.033,5
-0.278,0.395,0.034,5
-0.356,0.603,-0.103,5
0.163,0.035,0.103,5
0.051,0.121,-0.043,5
-0.348,-0.133,-0.032,5
-0.518,0.299,0.013,5
0.019,-0.207,0.012,5
0.755,0.472,-0.858,5
-0.074,-0.594,0.076,5
0.074,-0.028,-0.034,5
0.016,0.096,0.018,6
-0.3,-0.138,-0.038,5
0.342,-0.105,-0.585,5
-0.068,0.076,0.016,5
0.026,-0.157,0.017,5
-0.451,0.235,0.031,4
-0.931,0.341,0.353,5
0.342,-0.247,-0.17,5
0.42,-0.612,0.339,5
-0.36,0.445,0.004,6
-0.114,-0.24,0.009,5
-0.47,0.305,0.018,5
0.19,-0.214,0.041,5
0.177,0.063,0.281,6
-0.694,0.246,-2.257,5
-0.769,0.235,-0.116,5
0.4,-0.256,-0.036,5
0.08,0.061,1.518,5
-0.015,-0.128,0.252,6
0.729,0.486,-0.437,5
-0.04,0.012,0.257,5
-0.742,0.266,-0.053,5
-0.305,0.251,-0.058,5
-0.21,0.359,0.071,5
0.205,0.064,0.145,5
0.244,0.057,0.055,5
-0.29,0.462,-0.006,5
-0.229,0.317,-0.038,5
0.272,0.452,0.035,5
-0.435,0.398,-0.094,5
-0.23,0.015,0.018,5
-0.341,-0.015,-0.014,5
-0.583,-0.197,-1.057,5
0.527,0.009,-0.247,5
-0.276,0.296,-1.614,5
-0.888,-0.201,-0.361,5
-0.287,0.039,0.225,5
-0.145,-0.14,0.038,5
0.739,0.529,-0.45,5
-0.31,0.466,-0.133,4
0.23,0.361,1.415,5
-0.065,-0.029,0.047,5
0.017,-0.057,0.014,5
0.046,0.109,-0.035,5
-0.02,0.035,0.03,5
-0.432,0.312,-0.064,5
0.102,0.637,-0.849,5
-0.36,-0.536,-0.013,5
0.416,-0.957,1.615,5
-0.028,0.353,0.004,5
-0.1,-0.722,0.456,5
0.167,-0.031,0.098,5
0.272,0.571,-0.311,5
-0.288,-0.239,-2.917,5
0.117,0.471,0.021,5
0.002,-0.743,-0.132,5
-0.048,0.273,0.286,5
-0.192,0.049,-0.015,5
-0.718,-1.077,1.306,5
-0.021,0.028,0.021,5
0.312,0.171,-0.09,5
0.055,0.53,0.057,5
-0.191,-0.023,-0.01,5
-0.085,-0.566,-0.279,5
-0.841,0.392,-1.921,5
-0.085,0.024,-0.013,5
0.406,-0.154,0.075,6
0.667,-0.251,0.008,4
1.343,0.092,0.974,5
-0.517,0.361,-0.064,4
0.321,0.26,-1.112,5
-0.232,0.641,-0.03,5
0.213,0.252,0.066,6
0.17,0.131,0.01,6
0.127,0.233,0.031,5
0.091,0.42,0.005,5
-0.127,0.053,-0.018,5
-0.8,-0.75,3.082,5
-0.027,0.024,0.135,4
-0.211,-0.033,0.003,5
0.955,-1.439,2.54,5
0.494,-0.154,0.154,5
0.036,0.559,-2.469,5
-0.009,0.374,0.042,5
-0.427,-0.2,0.02,5
-0.02,0.104,0.001,6
-0.145,-0.071,-0.017,5
0.338,-0.037,-0.665,6
0.08,0.222,0.682,5
-0.009,0.402,0.057,5
-0.159,-0.187,0.931,5
0.133,0.365,-0.035,5
-0.529,-0.288,0.088,5
-0.218,-0.75,0.741,5
-0.086,-0.108,0.092,5
0.148,-0.222,0.049,5
-0.531,-0.241,0.411,5
0.01,-0.166,0.012,5
1.016,0.266,0.956,5
0.118,-0.122,0.013,5
0.222,0.762,-1.155,5
-0.006,-0.14,0.001,5
0.127,0.098,0.006,5
0.268,0.207,0.037,5
-0.001,0.106,-0.06,5
-0.089,-0.521,0.051,6
0.015,-0.058,0.012,5
-0.152,-0.273,-0.053,5
0.133,-0.024,0.069,5
-0.005,-0.128,-0.047,5
0.18,-0.165,-0.433,5
0.053,-0.018,-0.009,5
0.505,-0.373,0.039,5
0.168,0.01,0.111,5
-0.172,0.444,-0.015,5
0.18,-0.782,0.169,5
-0.034,0.398,0.098,5
0.543,-0.754,0.116,5
0.302,-0.039,-0.003,5
-0.475,0.113,-0.037,5
0.504,0.821,-1.454,5
0.414,0.488,0.007,5
0.261,0,0.051,5
-0.006,0.394,0.046,5
0.351,-0.101,-0.077,5
0.325,0.023,0.107,5
0.252,0.985,0.026,5
0.336,-0.419,-0.286,5
0.139,0.321,-0.316,6
0.187,0.104,-0.046,5
-0.172,0.044,0.012,5
-0.135,0.082,0.001,5
1.042,1.108,-1.34,5
0.366,0.092,0.018,5
0.102,0.084,-0.06,5
0.008,0.051,-0.001,5
-0.271,0.196,-0.002,5
0.438,-0.63,0.039,5
-0.199,0.119,0.026,5
-0.062,0.243,0.018,5
-0.082,-0.153,0.026,5
-0.516,-0.652,1.279,5
-0.14,-0.669,2.088,5
0.146,-0.085,0.106,5
-0.045,-0.025,0.021,5
-0.387,0.11,-0.132,5
-0.075,0.082,0.019,5
-0.269,0.586,0.027,5
0.173,0.02,0.034,5
0.162,-0.341,0.076,5
-0.048,-0.574,0.941,6
0.39,0.171,-0.051,5
0.021,0.379,1.01,6
0.065,0.014,-0.259,6
-0.029,-0.761,0.026,5
-0.024,0.058,-0.014,6
-0.75,-0.062,-1.378,5
-0.708,-1.175,0.563,5
-0.2,-0.256,0.021,4
-0.207,0.359,-0.051,5
0.076,-0.156,0.033,6
-0.19,0.016,-0.005,5
0.153,0.347,0.06,5
-0.451,0.553,-0.452,4
0.029,-0.129,-0.018,5
0.151,0.305,-0.33,5
-0.127,0.053,-0.012,5
0.036,0.634,-0.035,5
-0.042,-0.077,-0.002,5
0.086,0.192,-0.02,5
0.169,0.235,-0.025,5
0.042,0.214,-0.074,5
0.794,0.293,-0.786,5
-0.114,0.559,-0.075,5
-0.313,-0.002,-0.065,4
0.205,0.308,-0.023,4
-1.048,-0.567,0.393,5
-0.591,0.121,0.001,5
-0.414,-0.44,-1.111,5
0.032,0.57,-0.206,6
-0.062,-0.023,-0.012,5
0.192,-0.12,0.019,5
0.121,0.766,-3.07,5
0.021,0.365,0.033,5
0.018,-0.028,0.043,4
0.174,-0.029,-0.027,5
0.162,0.004,-0.12,5
0.342,-0.581,0.351,6
-0.072,-0.039,-0.017,6
0.144,-0.262,-0.071,5
0.14,0,-0.145,4
0.505,0.328,-0.149,5
-0.558,-0.767,1.759,4
-0.47,-0.183,-0.196,5
0.062,0.191,0.004,5
0.083,-0.125,-0.034,5
0.187,0.632,-0.368,5
-0.572,0.1,0.153,5
-0.052,0.1,0.025,5
-0.364,0.048,0.036,5
0.095,0.448,0.009,5
-0.286,-0.166,-0.176,5
0.308,0.17,0.154,6
0.692,0.092,-0.003,5
-0.328,-0.77,1.297,5
-0.434,0.043,0.451,4
-0.044,0.363,-0.009,5
0.219,0.421,-0.155,5
0.021,0.35,0.028,5
0.237,0.194,0.013,5
0.479,0.648,-0.389,5
0.245,0.125,0.007,5
0.063,0.186,0.034,5
0.546,-0.002,-0.01,5
0.06,-0.096,-0.001,5
0.904,0.021,0.129,5
-0.433,0.259,0.038,5
0.705,0.003,0.237,5
-0.026,0.081,-0.025,5
0.042,-0.194,-1.401,5
-0.099,-0.578,0.018,5
0.209,-0.222,0.076,4
-0.158,-0.335,-0.013,5
0.322,-0.046,-0.514,5
-0.228,0.027,-0.016,5
-0.387,-0.343,0.554,5
0.071,-0.085,-0.01,5
-0.051,-0.097,0.1,5
0.532,0.72,-0.409,5
-0.232,0.097,-0.073,4
0.222,-0.125,0.128,5
0.215,0.266,0.028,5
0.338,0.617,-0.016,5
0.657,-0.065,0.222,5
-0.004,0.003,0.021,5
0.038,0.276,-0.013,5
0.727,0.283,-0.386,6
0.01,0.026,-0.16,5
0.069,0.032,0.001,5
0.564,0.016,0.507,4
-0.032,-0.012,-0.024,6
-0.264,-0.265,-0.016,5
0.081,-0.452,0.02,5
-0.042,-0.066,0.05,5
-0.023,0.047,-0.023,4
0.083,-0.036,0.029,5
-0.383,0.139,0,6
-0.534,-0.484,0.22,5
0.066,-0.101,0.027,4
-0.014,-0.103,-0.024,4
0.233,0.092,0,5
0.143,-0.198,0.25,5
0.125,-0.108,-0.036,5
0.352,-0.174,0.355,5
0.238,0.177,0.068,5
0.287,0.192,-0.017,5
-0.226,0.542,-0.899,5
0.268,0.176,0.016,5
-0.996,-0.029,-0.427,5
0.391,0.371,-0.485,5
-0.101,0.084,0.001,5
-0.053,-1.125,1.799,4
0.066,-0.153,0.012,5
-0.202,-0.062,-0.031,5
0.602,-0.635,0.812,5
0.015,-0.639,0.06,5
-0.091,-0.146,-0.034,5
-0.238,-0.404,-0.315,5
0.357,0.289,-1.353,5
-0.047,-0.182,-0.048,5
-0.187,-0.144,0.012,5
0.542,0.283,0.04,5
0.017,0.162,0.962,5
-0.058,-0.133,0.042,5
-0.478,-1.399,2.605,5
0.163,-0.068,0.142,5
0.207,0.427,0.013,5
0.93,0.035,-0.008,5
-0.191,-0.037,0.007,5
0.117,-0.214,0.128,4
-0.254,0.194,-0.074,5
-0.36,0.413,0.006,5
-0.22,-0.031,-0.012,5
0.028,0.093,0.085,5
0.01,-0.16,0.642,5
0.4,0.849,-1.602,5
-0.453,0.237,-0.024,5
0.468,-0.396,0.036,5
0.077,0.065,-0.077,5
0.401,-0.29,-0.047,5
-0.177,-0.074,-0.025,6
-0.218,0.172,-0.028,5
-0.276,0.136,-0.006,5
0.914,0.018,0.592,5
0.405,-0.491,0.009,5
-0.335,-0.38,0.408,5
-1.638,-1.456,-0.148,5
0.348,0.293,-0.052,5
0.261,0.29,-0.779,5
0,0.03,-0.02,5
0.06,-0.51,0.348,5
0.194,0.129,0.008,5
-0.397,-0.089,-0.06,5
0.189,-0.005,0.159,5
0.112,-0.713,0.094,5
-0.203,0.398,-0.02,5
0.038,0.063,0.003,5
0.531,0.721,-0.643,5
0.016,0.678,-0.309,5
-1.341,-1.109,-0.152,5
-0.324,-0.062,-0.052,5
0.197,-0.206,0.122,5
0.195,-0.099,-0.042,5
0.107,0.095,0.032,5
0.101,-0.027,0.006,5
0.123,0.413,0.315,5
0.284,0.151,-0.026,4
0.613,-0.081,-0.013,5
-0.381,0.093,-0.175,5
-0.482,0.286,-0.012,5
0.468,-0.671,0.027,5
-0.485,-0.287,0.126,5
-0.629,-0.037,-2.323,5
-0.192,0.446,0.007,6
-0.155,-0.16,-0.056,5
-0.24,0.342,-0.044,5
-0.399,0.118,0.132,5
0.418,-0.084,0.025,5
0.411,-0.108,-0.073,6
-0.481,0.241,-0.069,6
-0.161,0.149,-0.03,5
-0.204,0.458,-1.262,5
0.208,-0.081,0.029,5
-0.45,-0.056,0.023,5
0.487,-0.162,0.056,5
0.045,0.108,0.019,5
0.213,0.185,0.09,5
-0.044,0.541,-0.103,6
-0.257,0.466,0.024,5
-0.362,0,0.022,5
-0.142,0.176,0.054,5
-0.954,-0.819,0.441,5
0.078,0.415,-0.012,5
-0.171,-0.1,0.058,6
0.02,0.885,-1.061,5
-0.403,-0.237,-0.035,5
-0.477,0.196,-0.01,5
0.228,-0.408,2.117,5
-0.498,0.241,-0.029,4
-0.087,-0.303,-0.44,5
0.146,0.208,-0.017,5
0.883,0.689,-0.265,5
-0.433,0.15,0.032,5
0.011,-0.082,-0.065,5
-0.047,0.282,0.017,5
-0.059,0.018,0.116,6
0.542,0.964,-1.345,5
-0.196,0.212,0.08,5
0.277,-0.39,0.045,5
0.032,-0.324,0,5
0.509,0.006,-0.259,6
-0.003,0.17,-0.038,6
0.33,0.012,-0.026,5
0.043,0.068,0.008,5
0.677,0.242,-1.563,5
-0.694,-0.623,1.711,5
-0.199,0.419,0.046,5
-0.004,0.561,-1.069,5
-0.216,0.043,-0.13,5
-0.366,0.353,0.353,5
0.089,-0.012,-0.006,5
-0.187,-0.284,0.053,5
-0.672,-0.392,0.172,5
0.571,-0.127,0.017,6
-0.162,-0.254,-0.073,5
0.189,0.08,0.087,6
-0.123,0.11,-0.063,5
-0.258,0.049,0.049,4
-0.273,-0.34,-0.438,4
0.157,0.155,0.011,5
-0.458,-0.727,0.918,5
-0.452,-0.849,1.807,5
0.435,0.272,0.061,5
0.697,0.302,-0.14,5
0.08,0.28,-0.05,5
0.087,-0.231,-0.029,5
0.121,0.128,-0.024,5
-0.073,0.196,0.041,4
0.403,-0.062,-0.007,5
0.553,0.54,-0.102,5
-0.537,-0.637,-0.001,6
0.003,0.544,-0.038,5
-0.496,-0.225,-0.042,5
0.024,0.104,0.042,5
0.227,0.307,0.031,5
0.717,0.075,-0.02,5
-0.081,-0.866,1.689,5
-0.202,-0.778,0.22,5
0.616,-0.288,0.568,5
0.996,0.249,-0.077,5
-0.284,-0.636,1.607,5
0.247,0.309,0.066,5
0.131,0.227,0.184,5
0.76,0.592,-0.354,5
-0.068,0.021,-0.025,5
-0.659,0.018,0.043,5
-0.531,-0.694,0.703,5
0.789,-0.667,0.006,5
-0.519,-0.16,-2.52,5
-0.756,-0.386,-0.076,5
-0.126,0.323,0.023,5
-0.271,0.023,0.21,5
0.443,-0.605,0.033,5
-0.146,0.303,0.04,5
-0.145,0.33,-0.005,5
-0.012,0.063,-0.014,5
0.075,0.263,-0.021,5
0.212,-0.314,0.001,5
-0.047,0.132,0.013,5
-0.106,0.375,-0.037,5
0.153,-0.246,0.262,5
-0.139,0.132,-0.476,5
-0.456,0.288,-0.045,5
-0.31,0.107,-0.013,5
-0.072,-0.063,-0.067,5
0.211,0.395,-0.617,5
0.557,-0.102,-0.031,5
0.022,-1.262,3.102,5
0.44,-0.462,0.118,5
-0.021,0.025,0.098,5
-0.346,0.252,-0.02,5
-0.529,0.064,-0.023,5
-0.147,-0.383,0.161,5
0.298,-0.023,-0.001,5
-0.498,0.21,-0.041,6
-0.64,0.001,-0.318,5
0.777,-0.044,0.651,5
0.525,-0.196,0.007,5
-0.413,0.232,-0.962,5
-0.059,0.048,0.003,5
-0.533,0.449,0.008,5
-0.11,0.642,-0.706,5
0.21,0.321,0.107,5
0.193,0.005,0.047,5
0.426,0.005,-0.001,5
-0.635,0.202,0.004,5
-0.017,0.28,0.023,5
0.983,-0.155,0.118,5
0.319,0.176,0.037,6
0.129,-0.017,-0.013,5
-0.237,0.123,0.05,5
0.083,-0.045,0.062,4
0.073,-0.473,0.632,5
-0.015,0.087,-0.018,5
0.262,-0.228,0.157,5
0.467,-0.419,0.01,5
-0.284,0.322,-0.012,5
0.168,0.337,-0.051,5
-0.082,0.489,-0.333,6
0.265,-0.014,0.01,5
0.249,0.068,0.017,5
-0.079,0.214,-0.4,4
0.575,-1.069,4.726,5
0.367,-0.193,0.417,5
-0.048,0.437,-0.27,5
-0.091,0.153,-0.015,5
0.506,-0.585,0.075,5
-0.021,-1.056,1.674,5
0.027,-0.073,0.045,6
-0.243,0.376,0.025,5
-0.096,0.033,-0.001,5
-0.827,-0.746,0.006,4
-0.074,-0.017,-0.013,5
0.131,-0.135,0,5
0.231,-0.156,-0.111,5
0.464,0.03,-0.071,5
-0.181,0.165,-0.071,5
0.257,0.112,-0.109,5
-0.841,-0.005,-1.004,5
-0.574,-0.959,1.266,5
-0.344,0.107,-0.023,5
0.118,-0.203,0.732,5
-0.968,-0.087,-2.733,5
-0.127,-0.212,-0.05,5
0.025,0.021,-0.022,5
-0.145,0.236,-0.058,5
-0.447,-0.263,-0.033,5
-1.323,-0.447,-0.705,5
-0.235,-0.069,-0.016,4
0.539,0.366,-0.572,5
0.372,0.629,-0.026,5
0.063,0.053,-0.011,4
-0.181,-0.123,0.176,5
-0.45,0.557,-0.102,5
-0.273,0.222,0.102,5
0.364,-0.073,-0.007,5
0.142,0.059,-0.027,5
-0.725,-0.3,-0.965,5
0.093,0.02,0.014,5
0.188,0.008,0.037,5
-0.04,0.086,-0.166,5
0.188,0.214,0.042,5
-0.616,-0.634,0.051,5
-0.412,-0.431,0.031,5
0.3,0.125,0.039,5
-0.345,-0.418,0.094,5
-0.409,-0.092,0.327,5
-0.096,-0.455,0.049,5
0.073,0.132,0.047,5
-0.252,0.183,-1.386,5
0.805,0.053,-0.124,5
0.37,0.749,-0.215,5
0.162,-0.703,0.441,5
-0.334,-0.255,-0.002,6
0.051,0.196,0.011,5
-0.15,-0.127,0.004,5
-0.163,-0.013,-0.041,5
-0.129,0.127,-0.001,5
-0.592,0.35,-2.782,5
0.279,0.297,0.035,6
0.056,-0.034,0.096,5
0.329,0.116,-0.053,4
0,-0.069,0.042,5
-0.062,0.019,0.008,5
0.769,0.271,0.036,5
-0.009,-0.011,0.005,6
0.189,-0.159,0.15,5
-0.067,-0.796,0.008,5
0.197,0.305,-0.024,5
-0.014,0.153,-0.014,4
-0.223,-0.198,0.014,5
-0.223,0,0.02,6
0.71,-0.6,0.077,5
0.22,0.279,-0.003,5
-0.147,-0.137,-0.11,5
0.214,-0.077,-0.003,5
-0.395,-0.226,0.031,5
0.597,0.814,-2.496,5
0.198,-0.075,-0.023,5
-0.379,0.245,0.008,5
0.585,0.398,-0.005,5
0.066,0.18,-0.013,5
0.62,0.23,0.148,5
0.212,-0.255,-0.019,5
0.553,0.032,0.004,4
-0.061,-0.169,-0.006,5
0.64,-0.235,0.019,5
0.2,-0.045,0.022,6
0.511,0.075,-0.052,5
-0.249,0.046,1.095,5
-0.647,0,-0.005,5
-0.063,0.035,-0.01,5
-0.355,-0.342,-0.146,5
0.282,-0.245,-0.093,5
0.88,0.368,0.029,5
0.3,0.544,-0.151,5
-0.473,0.296,0.62,5
-0.345,-0.548,0.018,5
0.105,-0.159,0.09,5
0.217,0.082,0.052,5
0.51,0.332,0.033,5
-1.016,-0.441,-0.231,5
0.459,-0.137,0.039,6
0.284,0.31,-0.006,5
0.081,-0.075,0.041,5
0.319,-0.268,0.035,5
-0.684,-0.829,1.868,5
-0.107,-0.228,0.072,5
-0.663,-0.039,-0.951,5
0.22,-0.369,0.012,5
0.188,-0.448,0.039,5
-0.221,0.185,0.014,5
-0.519,0.272,0.015,5
0.019,0.051,0.059,6
-0.484,0.37,-0.067,5
-0.311,0.381,-0.214,5
-0.054,0.081,0.023,5
0.049,-0.049,0.022,5
-0.708,0.177,-0.022,5
0.122,0.918,-1.514,5
-0.134,-0.053,1.063,5
-0.353,0.414,-0.01,4
-0.913,0.216,-0.007,5
0.078,0.19,-0.235,5
0.08,0.248,0.008,5
0.819,-0.453,0.739,5
-0.521,0.114,-0.034,5
-0.194,0.224,0.277,5
0.123,0.628,-0.506,5
-0.411,-0.178,0.001,5
-0.441,0.209,-0.269,5
0.467,0.687,-0.148,5
-0.09,0.089,0.004,5
-0.018,0.483,1.02,5
-0.91,-0.951,-0.375,5
-0.138,0.096,-0.042,4
0.052,0.146,0,5
0.09,-0.046,0.045,5
0.322,0.553,0.007,5
-0.194,0.184,-0.077,5
-0.431,0.328,0.747,5
0.137,0.225,0.014,5
-0.378,0.498,-0.349,5
0.216,-0.11,-0.025,5
-0.342,-0.739,-0.03,5
-0.493,-0.605,-0.023,5
-0.044,-0.411,0.197,5
0.443,0.104,0.14,5
-0.069,0.061,-0.031,5
0.022,0.306,0.019,4
0.052,-0.1,-1.23,5
-0.099,0.26,-0.071,5
0.077,-0.104,0.025,5
-0.374,-0.432,0.307,5
0.65,0.871,-2.099,5
-0.002,-0.213,0.078,5
0.565,-0.001,-0.027,5
-0.089,-0.02,0.018,5
0.266,0.102,-0.002,5
-0.047,0.204,-0.238,5
0.23,0.144,-0.006,5
-0.086,-0.221,0.035,4
-0.17,0.26,0.051,5
-0.928,-0.888,1.204,5
-0.59,-0.561,0.084,5
